datetime,open,high,low,close
2025-04-08 22:35:00+00:00,1.097213,1.098056,1.097213,1.097815
2025-04-08 22:40:00+00:00,1.097815,1.097936,1.097454,1.097454
2025-04-08 22:45:00+00:00,1.097574,1.097695,1.097333,1.097333
2025-04-08 22:50:00+00:00,1.097333,1.097333,1.097333,1.097333
2025-04-08 22:55:00+00:00,1.097333,1.097333,1.097093,1.097093
2025-04-08 23:00:00+00:00,1.096972,1.097695,1.096972,1.097695
2025-04-08 23:05:00+00:00,1.097815,1.098056,1.097695,1.097695
2025-04-08 23:10:00+00:00,1.097333,1.097574,1.097333,1.097454
2025-04-08 23:15:00+00:00,1.097574,1.097815,1.097333,1.097333
2025-04-08 23:20:00+00:00,1.097454,1.098056,1.097454,1.098056
2025-04-08 23:25:00+00:00,1.097815,1.098177,1.097815,1.098177
2025-04-08 23:30:00+00:00,1.098056,1.098298,1.098056,1.098298
2025-04-08 23:35:00+00:00,1.098418,1.098418,1.098177,1.098418
2025-04-08 23:40:00+00:00,1.098418,1.098418,1.098298,1.098298
2025-04-08 23:45:00+00:00,1.098418,1.09878,1.098418,1.098539
2025-04-08 23:50:00+00:00,1.098539,1.09866,1.098539,1.09866
2025-04-08 23:55:00+00:00,1.09866,1.09866,1.097936,1.097936
2025-04-09 00:00:00+00:00,1.098056,1.098056,1.097574,1.097574
2025-04-09 00:05:00+00:00,1.097815,1.097936,1.097574,1.097936
2025-04-09 00:10:00+00:00,1.097815,1.097936,1.097695,1.097695
2025-04-09 00:15:00+00:00,1.098056,1.098177,1.097936,1.098177
2025-04-09 00:20:00+00:00,1.09878,1.099264,1.098539,1.099264
2025-04-09 00:25:00+00:00,1.099264,1.099505,1.099264,1.099264
2025-04-09 00:30:00+00:00,1.099626,1.099626,1.099264,1.099264
2025-04-09 00:35:00+00:00,1.099384,1.10011,1.099384,1.10011
2025-04-09 00:40:00+00:00,1.10011,1.10023,1.099989,1.10011
2025-04-09 00:45:00+00:00,1.10023,1.10072,1.10011,1.10072
2025-04-09 00:50:00+00:00,1.10096,1.10108,1.10096,1.10096
2025-04-09 00:55:00+00:00,1.10072,1.10181,1.10072,1.10181
2025-04-09 01:00:00+00:00,1.10181,1.10217,1.10181,1.10217
