datetime,open,high,low,close
2025-05-20 03:25:00+00:00,3213.23,3213.53,3211.79,3212.74
2025-05-20 03:30:00+00:00,3212.73,3212.73,3209.49,3209.78
2025-05-20 03:35:00+00:00,3210.27,3210.29,3207.01,3209.98
2025-05-20 03:40:00+00:00,3209.99,3213.6,3209.15,3211.78
2025-05-20 03:45:00+00:00,3211.94,3213.71,3211.71,3212.24
2025-05-20 03:50:00+00:00,3211.86,3212.31,3210.66,3212.02
2025-05-20 03:55:00+00:00,3211.95,3212.65,3210.82,3211.55
2025-05-20 04:00:00+00:00,3211.45,3213.11,3211.37,3212.93
2025-05-20 04:05:00+00:00,3212.92,3213.45,3212.23,3212.71
2025-05-20 04:10:00+00:00,3212.72,3214.11,3212.27,3213.26
2025-05-20 04:15:00+00:00,3213.23,3214.38,3212.64,3213.36
2025-05-20 04:20:00+00:00,3213.01,3215.04,3212.68,3213.51
2025-05-20 04:25:00+00:00,3216.4,3217.4,3211.19,3212.94
2025-05-20 04:30:00+00:00,3212.88,3215.0,3211.16,3212.98
2025-05-20 04:35:00+00:00,3213.12,3213.79,3211.22,3212.18
2025-05-20 04:40:00+00:00,3212.16,3213.79,3211.98,3213.0
2025-05-20 04:45:00+00:00,3213.06,3214.55,3212.64,3214.55
2025-05-20 04:50:00+00:00,3214.48,3217.27,3214.08,3217.05
2025-05-20 04:55:00+00:00,3217.03,3217.95,3216.64,3217.21
2025-05-20 05:00:00+00:00,3217.18,3218.8,3214.28,3216.64
2025-05-20 05:05:00+00:00,3216.83,3219.69,3216.71,3217.82
2025-05-20 05:10:00+00:00,3217.81,3218.12,3214.6,3214.97
2025-05-20 05:15:00+00:00,3215.22,3216.32,3215.07,3216.12
2025-05-20 05:20:00+00:00,3215.69,3216.93,3214.02,3214.77
2025-05-20 05:25:00+00:00,3214.9,3216.8,3214.1,3215.44
2025-05-20 05:30:00+00:00,3215.82,3218.35,3215.12,3215.28
2025-05-20 05:35:00+00:00,3215.35,3215.76,3211.28,3211.51
2025-05-20 05:40:00+00:00,3210.99,3212.78,3210.35,3211.75
2025-05-20 05:45:00+00:00,3211.34,3213.2,3209.87,3211.84
2025-05-20 05:50:00+00:00,3211.47,3213.55,3210.23,3211.12
2025-05-20 05:55:00+00:00,3211.08,3214.28,3210.5,3213.82
2025-05-20 06:00:00+00:00,3213.23,3214.01,3209.34,3211.07
2025-05-20 06:05:00+00:00,3210.98,3216.68,3210.76,3216.51
2025-05-20 06:10:00+00:00,3216.35,3218.24,3215.95,3216.75
2025-05-20 06:15:00+00:00,3216.45,3219.09,3215.61,3218.71
2025-05-20 06:20:00+00:00,3218.84,3218.84,3214.54,3215.09
2025-05-20 06:25:00+00:00,3214.91,3215.4,3213.34,3215.28
2025-05-20 06:30:00+00:00,3215.08,3215.44,3211.95,3213.1
2025-05-20 06:35:00+00:00,3213.03,3213.11,3210.0,3210.37
2025-05-20 06:40:00+00:00,3210.35,3211.31,3208.69,3210.0
2025-05-20 06:45:00+00:00,3209.78,3210.57,3209.39,3210.27
2025-05-20 06:50:00+00:00,3210.04,3210.82,3208.71,3208.72
2025-05-20 06:55:00+00:00,3209.02,3210.36,3208.74,3210.0
2025-05-20 07:00:00+00:00,3210.44,3211.43,3208.33,3211.21
2025-05-20 07:05:00+00:00,3211.3,3212.85,3210.63,3212.33
2025-05-20 07:10:00+00:00,3212.1,3212.1,3209.35,3210.46
2025-05-20 07:15:00+00:00,3210.75,3213.57,3210.4,3212.14
2025-05-20 07:20:00+00:00,3212.05,3215.4,3211.44,3214.9
2025-05-20 07:25:00+00:00,3214.91,3217.25,3214.69,3215.89
2025-05-20 07:30:00+00:00,3215.95,3216.41,3214.8,3215.22
2025-05-20 07:35:00+00:00,3215.15,3221.32,3214.66,3221.26
2025-05-20 07:40:00+00:00,3221.26,3223.61,3220.8,3222.38
2025-05-20 07:45:00+00:00,3222.1,3224.49,3220.11,3222.92
2025-05-20 07:50:00+00:00,3222.92,3224.75,3221.97,3224.38
2025-05-20 07:55:00+00:00,3224.38,3225.34,3222.32,3222.73
2025-05-20 08:00:00+00:00,3222.96,3223.82,3221.48,3221.8
2025-05-20 08:05:00+00:00,3221.85,3224.21,3221.33,3222.61
2025-05-20 08:10:00+00:00,3222.61,3222.61,3219.16,3220.24
2025-05-20 08:15:00+00:00,3220.62,3222.11,3220.21,3221.32
2025-05-20 08:20:00+00:00,3221.29,3222.42,3219.9,3220.0
2025-05-20 08:25:00+00:00,3220.13,3222.18,3218.39,3222.1
2025-05-20 08:30:00+00:00,3222.06,3225.54,3222.06,3225.11
2025-05-20 08:35:00+00:00,3225.18,3227.91,3223.57,3227.68
2025-05-20 08:40:00+00:00,3227.54,3228.56,3226.17,3227.62
2025-05-20 08:45:00+00:00,3228.04,3230.24,3227.81,3229.24
2025-05-20 08:50:00+00:00,3229.09,3230.81,3228.42,3230.74
2025-05-20 08:55:00+00:00,3230.76,3235.78,3230.73,3235.78
2025-05-20 09:00:00+00:00,3235.95,3237.47,3230.52,3232.32
2025-05-20 09:05:00+00:00,3232.48,3235.62,3231.09,3235.47
2025-05-20 09:10:00+00:00,3235.3,3235.43,3233.18,3233.21
2025-05-20 09:15:00+00:00,3233.21,3236.56,3233.21,3236.22
2025-05-20 09:20:00+00:00,3235.99,3237.39,3235.3,3236.53
2025-05-20 09:25:00+00:00,3236.53,3239.22,3235.45,3235.96
2025-05-20 09:30:00+00:00,3235.88,3238.57,3235.15,3236.81
2025-05-20 09:35:00+00:00,3236.91,3238.26,3235.48,3235.62
2025-05-20 09:40:00+00:00,3235.71,3236.04,3232.99,3234.94
2025-05-20 09:45:00+00:00,3234.91,3234.92,3233.59,3234.25
2025-05-20 09:50:00+00:00,3234.17,3235.57,3233.9,3235.38
2025-05-20 09:55:00+00:00,3235.61,3236.89,3234.98,3236.29
2025-05-20 10:00:00+00:00,3236.13,3236.79,3235.63,3235.82
2025-05-20 10:05:00+00:00,3235.72,3235.83,3233.64,3233.98
2025-05-20 10:10:00+00:00,3234.05,3235.5,3232.21,3235.5
2025-05-20 10:15:00+00:00,3234.13,3234.68,3233.93,3234.37
2025-05-20 10:20:00+00:00,3234.36,3234.37,3231.87,3232.92
2025-05-20 10:25:00+00:00,3232.95,3234.1,3232.95,3233.4
2025-05-20 10:30:00+00:00,3233.5,3234.47,3233.4,3234.28
2025-05-20 10:35:00+00:00,3234.23,3234.3,3233.0,3233.32
2025-05-20 10:40:00+00:00,3233.32,3236.4,3233.32,3235.99
2025-05-20 10:45:00+00:00,3235.99,3238.22,3235.99,3238.17
2025-05-20 10:50:00+00:00,3238.01,3238.24,3235.69,3235.8
2025-05-20 10:55:00+00:00,3235.69,3236.35,3234.98,3235.24
2025-05-20 11:00:00+00:00,3235.35,3238.01,3235.13,3238.01
2025-05-20 11:05:00+00:00,3238.09,3238.25,3236.46,3236.88
2025-05-20 11:10:00+00:00,3236.81,3238.62,3236.81,3238.03
2025-05-20 11:15:00+00:00,3238.11,3240.56,3238.01,3240.22
2025-05-20 11:20:00+00:00,3240.22,3240.22,3237.33,3238.98
2025-05-20 11:25:00+00:00,3238.97,3239.81,3238.15,3239.69
2025-05-20 11:30:00+00:00,3239.23,3239.46,3236.97,3239.09
2025-05-20 11:35:00+00:00,3239.31,3240.85,3238.09,3240.63
2025-05-20 11:40:00+00:00,3240.59,3241.07,3238.79,3238.81
2025-05-20 11:45:00+00:00,3238.8,3239.73,3238.11,3239.7
2025-05-20 11:50:00+00:00,3239.69,3241.61,3239.44,3239.83
2025-05-20 11:55:00+00:00,3239.96,3241.37,3239.39,3241.18
2025-05-20 12:00:00+00:00,3241.08,3241.9,3240.02,3240.71
2025-05-20 12:05:00+00:00,3240.61,3241.21,3238.76,3238.79
2025-05-20 12:10:00+00:00,3238.5,3238.5,3236.04,3236.35
2025-05-20 12:15:00+00:00,3236.34,3236.63,3234.63,3234.9
2025-05-20 12:20:00+00:00,3235.36,3239.1,3234.42,3237.39
2025-05-20 12:25:00+00:00,3237.22,3241.5,3237.22,3241.32
2025-05-20 12:30:00+00:00,3241.4,3248.13,3241.23,3247.98
2025-05-20 12:35:00+00:00,3248.23,3250.2,3244.84,3248.3
2025-05-20 12:40:00+00:00,3248.52,3248.74,3244.79,3245.95
2025-05-20 12:45:00+00:00,3246.29,3247.57,3243.37,3245.51
2025-05-20 12:50:00+00:00,3245.5,3247.4,3244.64,3246.43
2025-05-20 12:55:00+00:00,3246.43,3246.96,3241.0,3242.72
2025-05-20 13:00:00+00:00,3241.62,3241.62,3235.8,3236.0
2025-05-20 13:05:00+00:00,3236.46,3236.78,3232.9,3235.68
2025-05-20 13:10:00+00:00,3235.89,3237.87,3233.9,3236.37
2025-05-20 13:15:00+00:00,3236.51,3238.61,3234.81,3236.0
2025-05-20 13:20:00+00:00,3236.11,3238.52,3235.78,3237.37
2025-05-20 13:25:00+00:00,3237.58,3238.87,3236.2,3237.19
2025-05-20 13:30:00+00:00,3237.16,3241.12,3236.7,3241.12
2025-05-20 13:35:00+00:00,3241.07,3245.41,3240.71,3241.46
2025-05-20 13:40:00+00:00,3241.43,3243.67,3240.08,3241.38
2025-05-20 13:45:00+00:00,3241.47,3248.06,3241.37,3247.72
2025-05-20 13:50:00+00:00,3247.76,3249.37,3244.29,3247.81
2025-05-20 13:55:00+00:00,3247.89,3261.3,3245.91,3261.1
2025-05-20 14:00:00+00:00,3262.41,3271.14,3260.56,3270.55
2025-05-20 14:05:00+00:00,3271.16,3279.03,3270.38,3275.66
2025-05-20 14:10:00+00:00,3276.24,3281.0,3274.01,3278.45
2025-05-20 14:15:00+00:00,3278.17,3282.35,3276.21,3282.0
2025-05-20 14:20:00+00:00,3281.95,3284.86,3277.86,3282.2
2025-05-20 14:25:00+00:00,3284.57,3285.6,3279.04,3279.88
2025-05-20 14:30:00+00:00,3280.43,3284.22,3279.0,3279.47
2025-05-20 14:35:00+00:00,3279.43,3282.09,3274.41,3281.99
2025-05-20 14:40:00+00:00,3282.2,3285.17,3281.1,3281.76
2025-05-20 14:45:00+00:00,3281.64,3281.66,3279.31,3280.53
2025-05-20 14:50:00+00:00,3280.82,3284.01,3280.63,3282.57
2025-05-20 14:55:00+00:00,3282.64,3282.87,3281.26,3282.35
2025-05-20 15:00:00+00:00,3282.66,3283.46,3277.38,3277.54
2025-05-20 15:05:00+00:00,3277.73,3277.73,3273.36,3275.73
2025-05-20 15:10:00+00:00,3275.83,3279.46,3275.21,3278.95
2025-05-20 15:15:00+00:00,3278.89,3282.32,3278.65,3280.26
2025-05-20 15:20:00+00:00,3280.28,3281.06,3276.5,3278.87
2025-05-20 15:25:00+00:00,3278.58,3281.22,3277.43,3277.92
2025-05-20 15:30:00+00:00,3277.98,3279.15,3276.5,3276.74
2025-05-20 15:35:00+00:00,3276.64,3278.05,3276.42,3277.58
2025-05-20 15:40:00+00:00,3277.56,3280.88,3277.2,3280.32
2025-05-20 15:45:00+00:00,3280.82,3281.47,3276.1,3278.42
2025-05-20 15:50:00+00:00,3278.42,3278.72,3277.0,3278.17
2025-05-20 15:55:00+00:00,3278.21,3278.31,3277.0,3277.07
2025-05-20 16:00:00+00:00,3277.09,3279.96,3277.0,3279.56
2025-05-20 16:05:00+00:00,3279.58,3282.35,3278.59,3281.32
2025-05-20 16:10:00+00:00,3281.23,3281.97,3280.46,3280.89
2025-05-20 16:15:00+00:00,3280.86,3282.41,3279.59,3281.05
2025-05-20 16:20:00+00:00,3281.31,3281.59,3279.7,3279.8
2025-05-20 16:25:00+00:00,3280.2,3280.4,3278.26,3278.26
2025-05-20 16:30:00+00:00,3278.35,3279.17,3277.22,3278.05
