datetime,open,high,low,close
2026-07-01 18:15:00+00:00,1.32746,1.3276,1.32716,1.32738
2026-07-01 18:30:00+00:00,1.32732,1.32781,1.32732,1.32769
2026-07-01 18:45:00+00:00,1.32768,1.32793,1.32751,1.32791
2026-07-01 19:00:00+00:00,1.32787,1.32806,1.32781,1.32797
2026-07-01 19:15:00+00:00,1.32794,1.32825,1.32792,1.32808
2026-07-01 19:30:00+00:00,1.3281,1.32826,1.32807,1.32811
2026-07-01 19:45:00+00:00,1.32809,1.3282,1.32777,1.32789
2026-07-01 20:00:00+00:00,1.32787,1.32802,1.32772,1.32786
2026-07-01 20:15:00+00:00,1.32787,1.32803,1.32782,1.32801
2026-07-01 20:30:00+00:00,1.32797,1.32806,1.32714,1.3273
2026-07-01 20:45:00+00:00,1.32728,1.32764,1.32698,1.32761
2026-07-01 21:00:00+00:00,1.32758,1.32792,1.3269,1.3279
2026-07-01 21:15:00+00:00,1.32785,1.32811,1.32765,1.32805
2026-07-01 21:30:00+00:00,1.32798,1.32816,1.32786,1.32816
2026-07-01 21:45:00+00:00,1.32815,1.32847,1.3274,1.3276
2026-07-01 22:00:00+00:00,1.32804,1.32804,1.32716,1.32771
2026-07-01 22:15:00+00:00,1.32772,1.32804,1.32769,1.32796
2026-07-01 22:30:00+00:00,1.32797,1.32803,1.32788,1.3279
2026-07-01 22:45:00+00:00,1.32793,1.32803,1.32792,1.32799
2026-07-01 23:00:00+00:00,1.32794,1.32804,1.32784,1.32799
2026-07-01 23:15:00+00:00,1.32797,1.32803,1.32784,1.32794
2026-07-01 23:30:00+00:00,1.32796,1.32805,1.32792,1.32795
2026-07-01 23:45:00+00:00,1.32795,1.32806,1.32783,1.32789
2026-07-02 00:00:00+00:00,1.32789,1.32836,1.32771,1.3281
2026-07-02 00:15:00+00:00,1.32815,1.32815,1.32753,1.32753
2026-07-02 00:30:00+00:00,1.32754,1.32793,1.32744,1.32778
2026-07-02 00:45:00+00:00,1.32779,1.328,1.32768,1.32794
2026-07-02 01:00:00+00:00,1.3279,1.32814,1.32776,1.32789
2026-07-02 01:15:00+00:00,1.32792,1.3282,1.3278,1.32801
2026-07-02 01:30:00+00:00,1.32802,1.32844,1.32795,1.32842
2026-07-02 01:45:00+00:00,1.32838,1.32921,1.32822,1.3285
2026-07-02 02:00:00+00:00,1.32853,1.32906,1.32844,1.32905
2026-07-02 02:15:00+00:00,1.32898,1.32949,1.32889,1.32907
2026-07-02 02:30:00+00:00,1.32907,1.32919,1.32886,1.32898
2026-07-02 02:45:00+00:00,1.32892,1.329,1.32852,1.32864
2026-07-02 03:00:00+00:00,1.32862,1.32871,1.32817,1.32825
2026-07-02 03:15:00+00:00,1.32822,1.3283,1.32805,1.32822
2026-07-02 03:30:00+00:00,1.32815,1.32844,1.32815,1.32841
2026-07-02 03:45:00+00:00,1.32837,1.32869,1.32823,1.32866
2026-07-02 04:00:00+00:00,1.3286,1.3292,1.3286,1.32905
2026-07-02 04:15:00+00:00,1.329,1.3291,1.32884,1.32885
2026-07-02 04:30:00+00:00,1.32887,1.32887,1.32857,1.32857
2026-07-02 04:45:00+00:00,1.3286,1.32898,1.32855,1.32896
2026-07-02 05:00:00+00:00,1.32892,1.32915,1.32881,1.32902
2026-07-02 05:15:00+00:00,1.32899,1.32912,1.32878,1.32905
2026-07-02 05:30:00+00:00,1.32902,1.32902,1.32871,1.32897
2026-07-02 05:45:00+00:00,1.32897,1.32929,1.32889,1.32921
2026-07-02 06:00:00+00:00,1.32921,1.32991,1.32912,1.32979
2026-07-02 06:15:00+00:00,1.32977,1.32977,1.32931,1.32956
2026-07-02 06:30:00+00:00,1.3296,1.32983,1.3295,1.32967
2026-07-02 06:45:00+00:00,1.32972,1.3325,1.32972,1.33072
2026-07-02 07:00:00+00:00,1.33074,1.33095,1.32985,1.33052
2026-07-02 07:15:00+00:00,1.33057,1.33209,1.33032,1.33199
2026-07-02 07:30:00+00:00,1.33172,1.33367,1.33172,1.33366
2026-07-02 07:45:00+00:00,1.33363,1.33383,1.33296,1.33373
2026-07-02 08:00:00+00:00,1.33367,1.33547,1.3335,1.33506
2026-07-02 08:15:00+00:00,1.3351,1.33528,1.33433,1.33504
2026-07-02 08:30:00+00:00,1.33497,1.33609,1.33479,1.33603
2026-07-02 08:45:00+00:00,1.33592,1.33638,1.33527,1.3355
2026-07-02 09:00:00+00:00,1.33558,1.33576,1.33388,1.33445
2026-07-02 09:15:00+00:00,1.33423,1.33497,1.33414,1.33418
2026-07-02 09:30:00+00:00,1.33424,1.33482,1.33397,1.33446
2026-07-02 09:45:00+00:00,1.33455,1.33471,1.33394,1.33425
2026-07-02 10:00:00+00:00,1.33422,1.33445,1.3339,1.33392
2026-07-02 10:15:00+00:00,1.33395,1.33407,1.33303,1.33316
2026-07-02 10:30:00+00:00,1.33314,1.33314,1.33263,1.33278
2026-07-02 10:45:00+00:00,1.33283,1.3334,1.33271,1.33336
2026-07-02 11:00:00+00:00,1.3333,1.33333,1.33254,1.33298
2026-07-02 11:15:00+00:00,1.33299,1.33333,1.3328,1.3331
2026-07-02 11:30:00+00:00,1.33307,1.33311,1.3322,1.33223
2026-07-02 11:45:00+00:00,1.33227,1.33227,1.33092,1.33117
2026-07-02 12:00:00+00:00,1.33106,1.33139,1.33044,1.33062
2026-07-02 12:15:00+00:00,1.33062,1.33083,1.32989,1.33079
2026-07-02 12:30:00+00:00,1.33074,1.33799,1.33059,1.33793
2026-07-02 12:45:00+00:00,1.33782,1.33801,1.33659,1.33665
2026-07-02 13:00:00+00:00,1.33675,1.3369,1.33572,1.3364
2026-07-02 13:15:00+00:00,1.33617,1.33665,1.33561,1.33587
2026-07-02 13:30:00+00:00,1.33573,1.33765,1.33573,1.33721
2026-07-02 13:45:00+00:00,1.33714,1.33786,1.33689,1.33751
2026-07-02 14:00:00+00:00,1.33755,1.33799,1.33699,1.33737
2026-07-02 14:15:00+00:00,1.33763,1.33833,1.33721,1.33729
2026-07-02 14:30:00+00:00,1.33743,1.33743,1.33576,1.33591
2026-07-02 14:45:00+00:00,1.33587,1.33754,1.33556,1.33749
2026-07-02 15:00:00+00:00,1.3374,1.33788,1.33672,1.33737
2026-07-02 15:15:00+00:00,1.33731,1.33745,1.33655,1.33671
2026-07-02 15:30:00+00:00,1.33675,1.33742,1.33655,1.33667
2026-07-02 15:45:00+00:00,1.33681,1.33681,1.33611,1.33613
2026-07-02 16:00:00+00:00,1.33616,1.3363,1.33565,1.33574
2026-07-02 16:15:00+00:00,1.3358,1.33588,1.33529,1.33531
2026-07-02 16:30:00+00:00,1.33534,1.33548,1.33501,1.33545
2026-07-02 16:45:00+00:00,1.3354,1.33563,1.33536,1.33545
2026-07-02 17:00:00+00:00,1.33553,1.33553,1.33494,1.33494
2026-07-02 17:15:00+00:00,1.33494,1.33495,1.33437,1.33444
2026-07-02 17:30:00+00:00,1.33442,1.33461,1.3342,1.3343
2026-07-02 17:45:00+00:00,1.33427,1.33446,1.33381,1.33402
2026-07-02 18:00:00+00:00,1.33404,1.33497,1.33395,1.33475
2026-07-02 18:15:00+00:00,1.33476,1.33486,1.33433,1.33483
2026-07-02 18:30:00+00:00,1.33479,1.33516,1.33467,1.33498
2026-07-02 18:45:00+00:00,1.33499,1.33499,1.33464,1.33483
2026-07-02 19:00:00+00:00,1.33479,1.33491,1.33446,1.33481
2026-07-02 19:15:00+00:00,1.33478,1.33479,1.33436,1.33437
2026-07-02 19:30:00+00:00,1.33441,1.3346,1.33426,1.33452
2026-07-02 19:45:00+00:00,1.33449,1.33475,1.33422,1.33471
2026-07-02 20:00:00+00:00,1.33466,1.33476,1.33437,1.33472
2026-07-02 20:15:00+00:00,1.3347,1.33513,1.3347,1.33507
2026-07-02 20:30:00+00:00,1.33507,1.33511,1.33467,1.33468
2026-07-02 20:45:00+00:00,1.33468,1.33497,1.33462,1.33475
2026-07-02 21:00:00+00:00,1.33472,1.33527,1.33444,1.33478
2026-07-02 21:15:00+00:00,1.33482,1.33519,1.33418,1.33459
2026-07-02 21:30:00+00:00,1.3346,1.33467,1.33429,1.3345
2026-07-02 21:45:00+00:00,1.33448,1.33495,1.33443,1.33493
2026-07-02 22:00:00+00:00,1.3349,1.335,1.33474,1.33491
2026-07-02 22:15:00+00:00,1.33489,1.33496,1.33476,1.33487
2026-07-02 22:30:00+00:00,1.33483,1.33487,1.33437,1.33441
2026-07-02 22:45:00+00:00,1.33441,1.33449,1.33429,1.33439
2026-07-02 23:00:00+00:00,1.33435,1.3347,1.33429,1.33452
2026-07-02 23:15:00+00:00,1.3345,1.33477,1.33443,1.33467
2026-07-02 23:30:00+00:00,1.3347,1.33475,1.33402,1.33448
2026-07-02 23:45:00+00:00,1.33433,1.33461,1.33383,1.33384
2026-07-03 00:00:00+00:00,1.33385,1.33401,1.3336,1.33374
2026-07-03 00:15:00+00:00,1.33371,1.33394,1.33348,1.33377
2026-07-03 00:30:00+00:00,1.33379,1.33387,1.33362,1.33362
2026-07-03 00:45:00+00:00,1.33364,1.33475,1.33364,1.3347
2026-07-03 01:00:00+00:00,1.33457,1.33533,1.33457,1.3353
2026-07-03 01:15:00+00:00,1.33527,1.33633,1.33509,1.33589
2026-07-03 01:30:00+00:00,1.33589,1.33621,1.33563,1.33586
2026-07-03 01:45:00+00:00,1.33589,1.33608,1.33549,1.33565
2026-07-03 02:00:00+00:00,1.33564,1.33627,1.33546,1.33621
2026-07-03 02:15:00+00:00,1.33619,1.33659,1.33615,1.33656
2026-07-03 02:30:00+00:00,1.33651,1.33665,1.33626,1.33635
2026-07-03 02:45:00+00:00,1.33637,1.33656,1.33613,1.33614
2026-07-03 03:00:00+00:00,1.33616,1.33616,1.33579,1.33585
2026-07-03 03:15:00+00:00,1.33579,1.33603,1.33577,1.33591
2026-07-03 03:30:00+00:00,1.33587,1.33602,1.33579,1.33594
2026-07-03 03:45:00+00:00,1.33594,1.33625,1.33583,1.33618
2026-07-03 04:00:00+00:00,1.33614,1.33616,1.33585,1.33611
2026-07-03 04:15:00+00:00,1.33603,1.33642,1.33601,1.33633
2026-07-03 04:30:00+00:00,1.33636,1.33652,1.33626,1.3365
2026-07-03 04:45:00+00:00,1.33646,1.3366,1.33636,1.33649
2026-07-03 05:00:00+00:00,1.33649,1.33756,1.33648,1.3374
2026-07-03 05:15:00+00:00,1.33735,1.33785,1.33714,1.33728
2026-07-03 05:30:00+00:00,1.33726,1.33744,1.33697,1.33704
2026-07-03 05:45:00+00:00,1.33701,1.33704,1.33652,1.33653
2026-07-03 06:00:00+00:00,1.33654,1.33708,1.33646,1.3367
2026-07-03 06:15:00+00:00,1.33668,1.33745,1.33652,1.33693
2026-07-03 06:30:00+00:00,1.33686,1.33803,1.33686,1.33762
2026-07-03 06:45:00+00:00,1.33766,1.33775,1.33677,1.33696
2026-07-03 07:00:00+00:00,1.3369,1.33713,1.33644,1.33671
2026-07-03 07:15:00+00:00,1.3367,1.33714,1.33639,1.33711
2026-07-03 07:30:00+00:00,1.33708,1.33729,1.33638,1.33641
2026-07-03 07:45:00+00:00,1.33646,1.33767,1.33646,1.33724
2026-07-03 08:00:00+00:00,1.33727,1.33728,1.33677,1.33708
2026-07-03 08:15:00+00:00,1.33707,1.33707,1.33633,1.33664
2026-07-03 08:30:00+00:00,1.33657,1.33673,1.33593,1.33628
2026-07-03 08:45:00+00:00,1.33626,1.33633,1.33579,1.33613
2026-07-03 09:00:00+00:00,1.33613,1.33622,1.33559,1.33571
